"n","policy","mean_risk","lib_id","task_id","lib_label","task_label"
1,"Uniform",100000000.160037,4,"Frob","Library 4: Random PVMs","Frobenius"
2,"Uniform",50000001.1622892,4,"Frob","Library 4: Random PVMs","Frobenius"
3,"Uniform",7.01594402882576,4,"Frob","Library 4: Random PVMs","Frobenius"
4,"Uniform",5.7781354116395,4,"Frob","Library 4: Random PVMs","Frobenius"
5,"Uniform",5.08127634560813,4,"Frob","Library 4: Random PVMs","Frobenius"
6,"Uniform",4.45579235216857,4,"Frob","Library 4: Random PVMs","Frobenius"
7,"Uniform",3.94228128437675,4,"Frob","Library 4: Random PVMs","Frobenius"
8,"Uniform",3.44427349780127,4,"Frob","Library 4: Random PVMs","Frobenius"
9,"Uniform",3.1004831817291,4,"Frob","Library 4: Random PVMs","Frobenius"
10,"Uniform",2.80813399125906,4,"Frob","Library 4: Random PVMs","Frobenius"
11,"Uniform",2.57667699201096,4,"Frob","Library 4: Random PVMs","Frobenius"
12,"Uniform",2.32586247630837,4,"Frob","Library 4: Random PVMs","Frobenius"
13,"Uniform",2.1331491718352,4,"Frob","Library 4: Random PVMs","Frobenius"
14,"Uniform",1.94529754459725,4,"Frob","Library 4: Random PVMs","Frobenius"
15,"Uniform",1.80866779976635,4,"Frob","Library 4: Random PVMs","Frobenius"
16,"Uniform",1.64159734070019,4,"Frob","Library 4: Random PVMs","Frobenius"
17,"Uniform",1.53788360714331,4,"Frob","Library 4: Random PVMs","Frobenius"
18,"Uniform",1.43700840341408,4,"Frob","Library 4: Random PVMs","Frobenius"
19,"Uniform",1.33813096521431,4,"Frob","Library 4: Random PVMs","Frobenius"
20,"Uniform",1.26426567756123,4,"Frob","Library 4: Random PVMs","Frobenius"
21,"Uniform",1.20861990826552,4,"Frob","Library 4: Random PVMs","Frobenius"
22,"Uniform",1.14922565494321,4,"Frob","Library 4: Random PVMs","Frobenius"
23,"Uniform",1.09185423887097,4,"Frob","Library 4: Random PVMs","Frobenius"
24,"Uniform",1.04353715343518,4,"Frob","Library 4: Random PVMs","Frobenius"
25,"Uniform",0.991098385196392,4,"Frob","Library 4: Random PVMs","Frobenius"
26,"Uniform",0.95166153134822,4,"Frob","Library 4: Random PVMs","Frobenius"
27,"Uniform",0.914628204596315,4,"Frob","Library 4: Random PVMs","Frobenius"
28,"Uniform",0.881824696815055,4,"Frob","Library 4: Random PVMs","Frobenius"
29,"Uniform",0.84807521227842,4,"Frob","Library 4: Random PVMs","Frobenius"
30,"Uniform",0.821457780603759,4,"Frob","Library 4: Random PVMs","Frobenius"
31,"Uniform",0.791899328674106,4,"Frob","Library 4: Random PVMs","Frobenius"
32,"Uniform",0.766114379725707,4,"Frob","Library 4: Random PVMs","Frobenius"
33,"Uniform",0.742060743580833,4,"Frob","Library 4: Random PVMs","Frobenius"
34,"Uniform",0.720637634693507,4,"Frob","Library 4: Random PVMs","Frobenius"
35,"Uniform",0.696115244832591,4,"Frob","Library 4: Random PVMs","Frobenius"
36,"Uniform",0.675578504180016,4,"Frob","Library 4: Random PVMs","Frobenius"
37,"Uniform",0.65967350128312,4,"Frob","Library 4: Random PVMs","Frobenius"
