"n","policy","mean_risk","lib_id","task_id","lib_label","task_label"
7,"GI1",0.575082110201342,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
8,"GI1",0.502820968630012,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
9,"GI1",0.446855835146522,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
10,"GI1",0.402251300726494,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
11,"GI1",0.364029532705008,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
12,"GI1",0.332610482432494,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
13,"GI1",0.3062935676771,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
14,"GI1",0.283941885948039,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
15,"GI1",0.264665622426089,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
16,"GI1",0.247859392214066,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
17,"GI1",0.233108761851817,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
18,"GI1",0.220027194957138,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
19,"GI1",0.208360902946856,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
20,"GI1",0.197882482016514,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
21,"GI1",0.188391312416728,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
22,"GI1",0.179784946394956,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
23,"GI1",0.171939932015819,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
24,"GI1",0.164752512304883,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
25,"GI1",0.158146590658461,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
26,"GI1",0.152049164807864,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
27,"GI1",0.146414318600547,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
28,"GI1",0.141181112482496,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
29,"GI1",0.136305729938597,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
30,"GI1",0.131757512427471,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
31,"GI1",0.127508509366664,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
32,"GI1",0.123520906450401,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
33,"GI1",0.119774719288675,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
34,"GI1",0.11624491856716,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
35,"GI1",0.112920143615743,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
36,"GI1",0.109782609105953,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
37,"GI1",0.106817360014325,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
38,"GI1",0.104002717075102,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
39,"GI1",0.101337556186374,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
40,"GI1",0.0988050426120378,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
41,"GI1",0.0963923606185641,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
42,"GI1",0.094096504943994,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
43,"GI1",0.091908984173731,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
44,"GI1",0.0898218165763995,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
45,"GI1",0.0878253512654537,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
46,"GI1",0.0859148529955303,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
47,"GI1",0.0840884689337235,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
48,"GI1",0.0823371465494222,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
49,"GI1",0.0806563856319473,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
50,"GI1",0.0790428045013085,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
1,"Uniform",3.98249989404694,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
2,"Uniform",2.00318250901204,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
3,"Uniform",1.34070716545445,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
4,"Uniform",1.00723826855386,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
5,"Uniform",0.805833597398373,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
6,"Uniform",0.670151521822114,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
7,"Uniform",0.574281638370805,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
8,"Uniform",0.502323926139159,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
9,"Uniform",0.446534712714479,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
10,"Uniform",0.401597343998215,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
11,"Uniform",0.365006259265148,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
12,"Uniform",0.334588863711286,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
13,"Uniform",0.308746096055302,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
14,"Uniform",0.286852716808783,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
15,"Uniform",0.26770171873297,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
16,"Uniform",0.250927469268985,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
17,"Uniform",0.236299746153236,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
18,"Uniform",0.223093367725172,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
19,"Uniform",0.21126856597335,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
20,"Uniform",0.200675894350887,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
21,"Uniform",0.191128516346479,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
22,"Uniform",0.18238031307404,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
23,"Uniform",0.174448401354829,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
24,"Uniform",0.167117656155204,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
25,"Uniform",0.160426423412854,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
26,"Uniform",0.154277607196799,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
27,"Uniform",0.148579938992731,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
28,"Uniform",0.143294932455243,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
29,"Uniform",0.138304857394353,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
30,"Uniform",0.133699702924274,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
31,"Uniform",0.129367765049378,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
32,"Uniform",0.125343238602272,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
33,"Uniform",0.121521401318085,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
34,"Uniform",0.11794424926569,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
35,"Uniform",0.114569641574603,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
36,"Uniform",0.111411785678318,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
37,"Uniform",0.108385227433437,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
38,"Uniform",0.105556499070133,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
39,"Uniform",0.102829666053768,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
40,"Uniform",0.1002596584601,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
41,"Uniform",0.09782745888101,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
42,"Uniform",0.0954906653383887,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
43,"Uniform",0.0932885185341228,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
44,"Uniform",0.0911711729194134,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
45,"Uniform",0.0891430549101976,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
46,"Uniform",0.0872072070195719,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
47,"Uniform",0.0853442535263668,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
48,"Uniform",0.0835701100267122,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
49,"Uniform",0.0818681114531469,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
50,"Uniform",0.0802349765671094,3,"Frob","Library 3: Pauli-6 + Tetrahedral POVM","Frobenius"
